Type,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,Power,temperature_differential,power_speed_ratio,thermal_stress,operational_stress,efficiency_index,power_wear_interaction,speed_torque_efficiency
1.0,-0.0704894097450712,-0.4401463089733324,-0.2509125538541452,1.3277535969304666,0.0,-0.5108148236684351,-1.8083009451416092,-0.2510231002685971,-1.4623633458111591,1.130709562418838,-0.4093591505576393,1.1031672604582687,-0.1161081250959643
1.0,-0.0026711605397517,-1.0654681930026288,1.2875109150410775,1.3764337123761097,0.0,1.2108889048585911,-1.708088390026924,1.287492168998466,-0.2716957325314611,2.007927200126074,1.152791180094789,1.8186774778858352,-1.1141615467737422
0.0,-0.0026711605397517,1.312649881108786,-1.1415787726882218,1.4737939432673948,0.0,-0.9759662311464752,-1.8083009451416092,-1.1415310846180513,-1.7645020575396912,0.7657456490635844,-0.964296167879376,1.0495900449855469,1.240786658860484
0.0,-0.0026711605397517,-1.046519045001741,0.5182991805934658,1.587380879307228,0.0,0.1938534903546261,-1.8083009451416092,0.5181546934862852,-1.004646625680852,1.8101166091742324,0.3101371491013249,1.6331263969011496,-0.749691767704287
0.0,0.1329653378708488,-0.4401463089733324,-0.0889732413388591,1.6685144050499658,0.0,-0.2839737211261493,-1.6078758349122957,-0.0890507290873663,-1.1940287369464906,1.5350257153533695,-0.1632534480862418,1.510791085823978,-0.2290149050169833
1.0,0.1329653378708488,0.9999889390941378,-0.9256596893345062,1.733421225644156,0.0,-0.7815347073133304,-1.6078758349122957,-0.9256088612179634,-1.5251017545970658,1.0913573228395594,-0.723539005283276,1.3560352674299232,0.9012938772187544
0.0,0.0651470886655678,-0.961247878997746,1.2200362014930417,-1.739093676145025,0.0,1.1921541443878132,-1.6078758349122384,1.2200439918041024,-0.21182530773715,-1.633729050540379,1.1389690858045696,-1.6860307474622511,-1.0626774910906742
1.0,0.0651470886655678,1.3315990291096738,-0.8716799184960775,-1.7066402658479298,0.0,-0.5409149928458605,-1.6078758349122384,-0.8715528119665268,-1.3649953612372523,-1.625221471126573,-0.4431525289674551,-1.6669200790051952,0.9517583360773292
0.0,0.1329653378708488,-0.3075022729671181,1.354985628589114,-1.6579601504022872,0.0,1.831510280980204,-1.50766327979761,1.3552479376542002,0.2908495742619686,-1.5368475845285356,1.580654451299176,-1.5847287016671825,-0.9769379687983424
0.0,0.1329653378708488,-0.6485869369830979,0.9501373473008972,-1.5930533298080969,0.0,1.0342969209474109,-1.50766327979761,0.9502037185770004,-0.2459246774973215,-1.4737340879080545,1.020208942590757,-1.5258762224121731,-0.8703335177631962
2.0,-0.0704894097450712,-0.4117225869720008,0.8286828629144325,-1.430786278322621,0.0,1.0198306758470534,-1.50766327979761,0.8288016863004616,-0.2556649907921107,-1.3008840603464986,1.0091158448812592,-1.3475111245482314,-0.7559389886048207
1.0,-0.0704894097450712,-0.0232650529538015,-0.2104277257253239,-1.3496527525798832,0.0,-0.2286127634192202,-1.4074507246829815,-0.2104228111273231,-1.0353247842643285,-1.2903526514686154,-0.1053943537081386,-1.325531939346069,-0.0281996105714751
1.0,0.0651470886655678,-0.3359259949684497,-0.0349934705004304,-1.2685192268371457,0.0,-0.1501317619734253,-1.4074507246829244,-0.0350316357768231,-0.981860818658012,-1.2007419801980863,-0.0247846362915767,-1.2436332201656404,-0.23692712626903
0.0,0.0651470886655678,-0.6959598069853173,0.7342182639471816,-1.2198391113915026,0.0,0.7062439995460315,-1.4074507246829244,0.7342275456279935,-0.3984681068365095,-1.0800992571450403,0.7595056215442232,-1.137123752302085,-0.7758425515544517
0.0,0.0651470886655678,-0.0137904789533576,0.747713206656789,-1.1873857010944076,0.0,1.1601078435825372,-1.3072381695682391,0.7479357747061804,-0.0173462711479362,-1.0438577184086957,1.115193820442866,-1.0690685030766205,-0.6200733847119381
2.0,0.0651470886655678,1.132632975100352,-1.1820636008170442,-1.1549322907973123,0.0,-1.1194999258058975,-1.3072381695682391,-1.1820583731214915,-1.5883512536284063,-1.2179445306427428,-1.1508598550615692,-1.2104716147389394,1.2267817711497244
1.0,-0.0026711605397517,1.397921047112781,-1.519437168557224,-1.0737987650545744,0.0,-1.537671715787619,-1.4074507246829244,-1.519482478192273,-1.927100902263477,-1.1986431940871918,-1.7422235867070317,-1.1792742551404818,1.7496623486874858
0.0,0.0651470886655678,1.2842261591074544,-1.0336192310113643,-1.0251186496089315,0.0,-0.8185371566642005,-1.4074507246829244,-1.0335461816478122,-1.4372016320328589,-1.1017242497519395,-0.7683421524192678,-1.073437291605014,1.1092701882192144
1.0,-0.0026711605397517,-0.8191292689910877,0.4778143524646445,-0.9926652393118366,0.0,0.2785102161661358,-1.50766327979761,0.4777360183069577,-0.7548058168348509,-0.8710076908471397,0.3882543963225521,-0.9375957741386188,-0.6716676629675514
0.0,0.0651470886655678,0.3557179070639537,0.1539357274340713,-0.9439851238661938,0.0,0.5161977589809774,-1.4074507246829244,0.1541207923269597,-0.5279341620854469,-0.8676346417403444,0.5992019615201082,-0.8637223199534476,-0.1776356687011177
1.0,0.1329653378708488,-0.875976712993751,0.5452890660126807,-0.9115317135690988,0.0,0.3353242854885254,-1.4074507246829815,0.5452049449723911,-0.6511514119643366,-0.7773118823250476,0.4397814583351727,-0.8495162754569519,-0.7218782802961968
0.0,0.2007835870761683,-1.0086207489999657,0.4778143524646445,-0.862851598123456,0.0,0.1627802553632763,-1.4074507246829244,0.4776752413266648,-0.7686943576739947,-0.7372850329244097,0.2810537423184182,-0.819665921384686,-0.7188056216041577
0.0,0.1329653378708488,1.7295311371283169,-1.6408916529436894,-0.8303981878263609,0.0,-1.599221372071114,-1.50766327979761,-1.640922524906965,-2.019107218205461,-1.0510160781797833,-1.835869878860427,-0.9951453605414332,2.048878336719391
1.0,0.0651470886655678,-0.6864852329848734,0.3968446962070009,-0.7979447775292657,0.0,0.2481246143499585,-1.6078758349122384,0.3967923756927555,-0.8399748490746037,-0.6841407703306791,0.3604022608682107,-0.7446275399120824,-0.5937014793826041
0.0,0.2007835870761683,-1.539196893024823,1.2740159723314703,-0.749264662083623,1.0,0.86524295354144,-1.50766327979761,1.2738123415333886,-0.3597509395879953,-0.478759558050253,0.8882930944797713,-0.6166961173144202,-1.212880075628371
0.0,0.1329653378708488,-0.1653836629604598,0.2618952691109287,-0.7168112517865278,0.0,0.3693037437108002,-1.50766327979761,0.2619670967735801,-0.6936733393129381,-0.6264241522810703,0.4702613523919555,-0.6469977121436167,-0.3816835119730819
0.0,0.1329653378708488,-1.131790211005736,2.164682191165547,-0.6843578414894327,0.0,2.332094258295981,-1.4074507246829815,2.164785959215369,0.7091171776709096,-0.2348506293055425,1.8880243578625944,-0.347071155167263,-1.4512410644367923
0.0,0.0651470886655678,-1.340230839015501,1.9892479359406527,-0.6519044311923375,1.0,1.939390844217397,-1.50766327979761,1.9892344028732785,0.3634869778908202,-0.2261556582746924,1.6495336805539684,-0.3610293284479692,-1.4342735247694955
2.0,0.0651470886655678,1.4831922131167758,-1.5869118821052604,-0.6194510208952424,0.0,-1.6105608323560572,-1.6078758349122384,-1.5869634253188394,-2.076728969247273,-0.8994162599910381,-1.853321865229823,-0.8325074553256265,1.8766523850489532
0.0,0.0651470886655678,-1.681315503031481,0.9636322900105048,-0.5383174951525045,1.0,0.3712758237603562,-1.50766327979761,0.9633288775337816,-0.6923455118503293,-0.299088475628289,0.4720226574026145,-0.4644141874701712,-1.114821959467063
0.0,-0.0026711605397517,0.5925822570750509,-1.451962455009188,-0.5058640848554093,0.0,-1.764720405703543,-1.6078758349122957,-1.4521229323798803,-2.1793054906481912,-0.7929403431865325,-2.0969591598117248,-0.7685562148510694,1.3657689437576566
0.0,-0.1383076589503522,0.4315144990675048,-0.3453771528213961,-0.4734106745583142,0.0,-0.1835922517616056,-1.708088390026924,-0.3452952853378102,-1.1885259609534031,-0.5212974551192828,-0.0589527371271511,-0.4879512943523252,0.203242683478901
1.0,-0.0704894097450712,2.29800557715495,-1.34400291333233,-0.440957264261219,0.0,-0.8758831686315357,-1.708088390026981,-1.3438599931971935,-1.6436868187642688,-0.7226310084715545,-0.8387074754474307,-0.571873439326935,1.8344197052392857
1.0,-0.0704894097450712,-0.4875191789755518,0.0594711284668204,-0.3922771488155763,0.0,-0.1029575313143217,-1.8083009451416092,0.0594107147152253,-1.1974399791398955,-0.3524576081624727,0.0228903833884917,-0.396761372386434,-0.3395557889827921
0.0,-0.1383076589503522,0.8010228850848162,-0.9661445174633284,-0.3435970333699336,0.0,-0.9365246301553672,-1.8083009451416092,-0.9661421639311086,-1.7388827982611377,-0.5593004750558435,-0.9143733776649776,-0.4981694856927582,0.878853771584264
0.0,-0.1383076589503522,-0.2980276989666742,0.1944205555628926,-0.3111436230728384,0.0,0.1957088025065109,-1.8083009451416092,0.1944410143134708,-1.0034415092082094,-0.2405848127870946,0.3118666084321629,-0.2643009448582911,-0.3745522333404717
0.0,-0.0704894097450712,0.98103979109325,-0.4533366944982535,-0.2786902127757433,0.0,-0.0606745781465503,-1.8083009451416092,-0.4531627675255801,-1.1699751219067345,-0.3760314735866309,0.065135882078749,-0.2795127635085822,0.4514398778661063
2.0,-0.0704894097450712,-0.7622818249884245,1.6923591963292943,-0.2462368024786481,0.0,1.9748363882659876,-1.708088390026981,1.6925267950885,0.2305772041730339,0.2183372573541129,1.6718370607232658,0.138432986704901,-1.2103612902657812
0.0,-0.0704894097450712,-0.6012140669808785,0.3158750399493574,-0.1651032767359102,0.0,0.1874053075610142,-1.708088390026981,0.315832766497108,-0.9446060087597924,-0.0634997346803403,0.3041202155777966,-0.1199453960434275,-0.5257310910263814
0.0,-0.0704894097450712,-1.0086207489999657,0.3563598680781797,-0.1326498664388151,0.0,-0.0003444976831762,-1.708088390026981,0.3561995413229885,-1.0680459677803984,-0.0195001829983656,0.1246316394083883,-0.1258095030801325,-0.6525119354813332
0.0,-0.0704894097450712,0.1946501490564077,0.747713206656789,-0.1001964561417199,0.0,1.293119453240713,-1.8083009451416092,0.7479961886850675,-0.2906193293341098,0.1262904950620098,1.2127942976512225,0.1747390918729877,-0.5704002753587407
1.0,-0.0704894097450712,0.2799213150604027,-0.021498527790823,-0.0677430458446248,0.0,0.2138337750672274,-1.8083009451416092,-0.0213745206035663,-0.9916684482831633,-0.065223737557147,0.3287205983902855,-0.0171018703292811,-0.0792087735402744
0.0,-0.1383076589503522,-0.9991461749995216,0.6667435503991455,-0.019062930398982,0.0,0.4224980082053881,-1.908513500256238,0.6666406181377793,-0.9222220442585076,0.1891041650952201,0.51747857474788,0.077141006557768,-0.814595971165483
0.0,-0.1383076589503522,-0.1180107929582403,-0.2374176111445387,0.0620705953437557,0.0,-0.3185499930476314,-1.908513500256238,-0.237442436166903,-1.3976990733393395,-0.0109551252611511,-0.1998174488725023,-0.008333795621336,-0.0351005280045935
2.0,-0.0704894097450712,-0.8096546949906439,1.381975514008328,0.0945240056408509,0.0,1.5169245904435509,-1.908513500256295,1.3820676921378734,-0.2200074792238935,0.5402010987892037,1.370808066152868,0.4476414104510561,-1.097455019168554
1.0,-0.1383076589503522,0.4030907770661731,-0.1699428975965026,0.1756575313835888,0.0,0.0621782244142423,-2.008726055370924,-0.1698247940484947,-1.216650312677868,0.1148221280989052,0.1853408724536224,0.1901210075419401,0.0610503117220532
0.0,-0.2061259081556718,0.895768625089255,-1.4384675122995811,0.2243376468292315,0.0,-1.6181896683372323,-2.108938610485609,-1.4385721502473106,-2.3314366973904512,-0.277276091404346,-1.865098353062996,-0.1784975667946866,1.4581724267039604
2.0,-0.1383076589503522,2.089564949145185,-1.8298208508781904,0.2567910571263267,0.0,-1.7698841416227742,-2.108938610485552,-1.8298593936627048,-2.4263648503882727,-0.3914350645076631,-2.105331421869146,-0.1915059560821841,2.4898752227896463
0.0,-0.1383076589503522,0.0335823910488617,0.4913092951742519,0.3379245828690645,0.0,0.8188471755334785,-2.108938610485552,0.4914875694761666,-0.806375161754331,0.5045592132274004,0.8511971771768879,0.5478234715007482,-0.467318939219383
0.0,-0.2061259081556718,0.8673449030879234,-1.3035180852035089,0.3703779931661597,0.0,-1.4230834855397656,-2.2091511656002374,-1.3035919909396536,-2.260813953339716,-0.1248892284240152,-1.5726062321241503,-0.0132453697268878,1.2794073620079895
1.0,-0.2061259081556718,0.6115314050759386,-0.4803265799174683,0.4028314034632548,0.0,-0.2921215255414173,-2.2091511656002374,-0.4802381879844063,-1.5620334461096717,0.207281151948506,-0.1718398069133266,0.3179137384402883,0.3657531012448183
0.0,-0.2739441573609528,-0.6770106589844296,0.3563598680781797,0.4515115189088976,0.0,0.1980960573033413,-2.2091511656002374,0.3563026639067261,-1.259145724586441,0.570108800869456,0.3140907638837672,0.4988818212039223,-0.5683596066401428
0.0,-0.2061259081556718,-0.7528072509879806,0.2349053836917139,0.4839649292059927,0.0,-0.013539270120005,-2.2091511656002374,0.2348021920703227,-1.389907542114679,0.5556421680336449,0.1116969052346441,0.4721156717719001,-0.5172424190231064
0.0,-0.1383076589503522,-0.4496208829737763,2.299631618261619,0.5650984549487307,0.0,3.0543945248673707,-2.2091511656002374,2.300038051667106,0.5056578342951551,1.467302384953602,2.282117506679416,1.440328959894449,-1.3636265750653709
0.0,-0.1383076589503522,1.378971899111893,-1.3574978560419375,0.6786853909885636,0.0,-1.2886706611095389,-2.2091511656002374,-1.3575001243669196,-2.1777651285731303,0.0759196284005328,-1.3811134980358228,0.2743684867289465,1.5269056502920717
0.0,-0.0704894097450712,-0.9138750089955264,1.5843996546524362,0.7111388012856588,0.0,1.7175318386424083,-2.108938610485609,1.5844900724804107,-0.2439916196998016,1.3573784623954834,1.506206809433044,1.2262557805322378,-1.20067296568175
2.0,-0.0704894097450712,0.971565217092806,-0.8851748612056849,0.743592211582754,0.0,-0.7323364997612631,-2.108938610485609,-0.885118547836964,-1.7770829144288387,0.3270243952397398,-0.6646833487503114,0.5008716373417251,0.85069586567083
1.0,-0.0026711605397517,0.2609721670595149,-0.4128518663694323,0.8247257373254918,0.0,-0.3728211170429629,-2.108938610485609,-0.4128254292584138,-1.55210351658669,0.6028648555287793,-0.2578840496790938,0.6884130012649962,0.2076728254142518
0.0,0.0651470886655678,0.3746670550648415,-0.7097406059807915,0.8734058527711346,0.0,-0.7540812771497832,-2.008726055370924,-0.7097600899366181,-1.733919272321958,0.5103683533557698,-0.6905969112372605,0.6086947344754852,0.4949455763768984
1.0,0.0651470886655678,-1.1791630810079554,0.9636322900105048,0.9058592630682296,1.0,0.7027150141941958,-2.008726055370924,0.96351729908062,-0.8107379793716285,1.3086566419639958,0.7565933093019092,1.1207215632379437,-0.9990465342303244
0.0,0.0651470886655678,-0.5348920489777713,0.747713206656789,0.9545393785138724,0.0,0.8275788194371009,-2.008726055370924,0.7477767082044509,-0.7316109731788146,1.261508911115679,0.8582086515244927,1.2146130947356302,-0.7442561580949305
2.0,0.0651470886655678,1.056836383096801,-1.5059422258476172,1.0681263145537054,0.0,-1.6559056992849803,-2.008726055370924,-1.5060381529774778,-2.3054112791233226,0.2822003204427708,-1.9237412506601963,0.4633418917210514,1.605805096810511
0.0,-0.0026711605397517,-0.5159429009768836,1.0446019462681473,1.1492598402964431,0.0,1.2532626775023277,-2.008726055370924,1.0447309265682183,-0.4618523413016078,1.6203263794318827,1.1838453847083226,1.578464440142169,-0.8842712149628962
0.0,-0.0704894097450712,-1.0938919150039603,1.3954704567179352,1.1817132505935386,0.0,1.3352596900891072,-2.108938610485609,1.3954594637374789,-0.4832118643053971,1.8352270858581528,1.2431306070809565,1.6451335503757978,-1.164547196116343
2.0,-0.0704894097450712,-0.5348920489777713,0.2349053836917139,1.2141666608906336,0.0,0.1141788615104154,-2.108938610485609,0.2348666306330398,-1.247346148221374,1.2774746768878429,0.2351135697677601,1.230598998751072,-0.4608060137513339
0.0,-0.0026711605397517,1.5210905091185514,-1.6813764810725107,1.2953001866333715,0.0,-1.7464786652451554,-2.008726055370924,-1.6814496466978062,-2.362807957243858,0.346513123412335,-2.067494888956127,0.6042638614429486,2.0304202659597603
2.0,-0.0704894097450712,2.193785263150068,-1.870305679007012,1.3277535969304666,0.0,-1.798167921280872,-2.108938610485609,-1.8703432929575905,-2.444064420481981,0.267208991079236,-2.1514400486870877,0.6091102909058909,2.600960335525615
0.0,-0.1383076589503522,-0.2222311069631231,-0.1429530121772878,1.4413405329702995,0.0,-0.2402246821320632,-2.2091511656002374,-0.1429839711264964,-1.5299682628021092,1.293215572719555,-0.1174611304288231,1.3144815434592552,-0.1318230659475862
1.0,-0.2739441573609528,-0.6106886409813224,0.0864610138860352,1.4737939432673948,0.0,-0.1356136200296574,-2.309363720714866,0.08637105091486,-1.5270031583033494,1.45126166253462,-0.0100508309751226,1.3872159259336987,-0.389474672885993
1.0,-0.2061259081556718,0.2799213150604027,-0.696245663271184,1.5224740587130376,0.0,-0.7806394867645199,-2.2091511656002374,-0.6962823492407196,-1.8638710328795791,1.0547035225457166,-0.7224608111445476,1.170882938047454,0.4536073861929028
0.0,-0.2061259081556718,0.4504636470683925,-0.8446900330768636,1.5711541741586803,0.0,-0.918153147588456,-2.3093637207149227,-0.844726533593615,-2.0043072861946056,1.0097295344551125,-0.8913118379931966,1.1568023592280865,0.6448375868316395
0.0,-0.2061259081556718,-0.8475529909924194,-0.6422658924327553,1.6036075844557751,0.0,-1.2615286120064468,-2.3093637207149227,-0.6425585230665983,-2.213746580711211,1.1533089914343666,-1.3433833302997216,1.041349610762688,0.062844096522402
1.0,-0.2739441573609528,0.4504636470683925,-0.8716799184960775,1.6360609947528706,0.0,-0.9583991496524088,-2.309363720714866,-0.8717230509801766,-2.0288550339309337,1.0460835081616844,-0.9419909635630752,1.19581834667518,0.670996180197946
1.0,-0.2739441573609528,-0.6391123629826541,1.071591831687362,1.6847411101985132,0.0,1.2082162174230089,-2.2091511656002374,1.0716849269318558,-0.6350289966880552,2.239918022026774,1.1508227993285582,2.1643431983870256,-0.9247230801123096
1.0,-0.2739441573609528,-1.122315637005292,0.6397536649799306,1.733421225644156,0.0,0.3089736632474251,-2.309363720714866,0.6396045294052649,-1.255830472396883,2.0347616796868007,0.4159714338809488,1.829041492604211,-0.8307884900062495
1.0,-0.3417624065662724,2.165361541148736,-1.4789523404284024,1.7821013410897988,0.0,-1.1570862146451208,-2.3093637207149227,-1.478871094468457,-2.1500427221432865,0.7917556055093171,-1.2010223179327049,1.233700111953013,1.9740071038865497
0.0,-0.2739441573609528,-0.5443666229782151,0.2888851545301436,1.8632348668325367,0.0,0.1836687348355413,-2.309363720714866,0.2888543802481323,-1.3322592756327845,1.952834064715084,0.3006291603206061,1.9042895194951504,-0.4953695647273383
0.0,-0.3417624065662724,0.2041247230568516,-0.1969327830157165,1.895688277129632,0.0,-0.0858315729892349,-2.3093637207149227,-0.1968688354917147,-1.4966389713064752,1.678942477243304,0.0400561098189252,1.8144070287224,0.0255213218032818
0.0,-0.2739441573609528,-0.5727903449795468,0.2214104409821075,1.960595097723822,0.0,0.0732452262712883,-2.2091511656002374,0.2213579636022147,-1.3362865393286076,2.0066904154535825,0.1959879533220796,1.9505025636148952,-0.4625185899733912
0.0,-0.2061259081556718,-0.5822649189799908,0.5722789514318946,1.9930485080209173,1.0,0.5541343515132146,-2.108938610485609,0.5722928294582316,-0.9720285235072892,2.2657405868554625,0.6317757210437278,2.2064252371105777,-0.66412864388107
1.0,-0.0026711605397517,-1.4065528570186083,0.5452890660126807,-1.6904135606993824,1.0,0.007647616201864,-2.108938610485609,0.5450267777338303,-1.314011822551287,-1.588642627479548,0.1324453119679112,-1.6455896172245623,-0.8524330429582775
1.0,0.0651470886655678,-0.7812309729893122,0.5857738941415019,-1.6417334452537395,0.0,0.4491470372960916,-2.108938610485552,0.5857276730760805,-1.0377280286439776,-1.536922541175353,0.5409076106088794,-1.590103186549241,-0.719984070570073
1.0,0.0651470886655678,-1.2833833950128382,1.42246034213715,-1.5930533298080969,1.0,1.237382243419066,-2.108938610485552,1.4223806338590643,-0.5444621197121102,-1.457993192076343,1.1722408558437742,-1.5210050006409763,-1.2162365474676782
0.0,0.0651470886655678,-0.4306717349728886,0.5452890660126807,-1.5443732143624542,0.0,0.6103386329255456,-2.108938610485552,0.5453439216987206,-0.9368567172476984,-1.4365181127630793,0.6795022734151878,-1.4848872236554662,-0.6123055330619507
1.0,0.0651470886655678,0.6494297010777141,-0.8716799184960775,-1.511919804065359,0.0,-0.8641285335993172,-2.108938610485552,-0.871682850372294,-1.8595564158102773,-1.4696114723330824,-0.824190994714551,-1.5008846420902229,0.7343940863642585
0.0,-0.0026711605397517,-0.1938073849617914,1.0311070035585408,-1.4632396886197163,0.0,1.4492900292703117,-2.2091511656002374,1.0313372155174754,-0.4860782039286027,-1.3250201006217897,1.3238517054876178,-1.366085127705062,-0.8044553872918593
0.0,0.0651470886655678,0.090429835051525,-0.0889732413388591,-1.430786278322621,0.0,0.0095548251971574,-2.2091511656002374,-0.0889122948032483,-1.3756385355428138,-1.3569516321661186,0.1343076109071131,-1.3919374886709224,-0.0836387079464057
2.0,0.0651470886655678,-1.14126478500618,0.2484003264013213,-1.398332868025526,0.0,-0.2232673885480571,-2.2091511656002374,0.248179213745872,-1.5194909641563636,-1.3041821528064763,-0.0998518281275856,-1.3714028184918516,-0.6255766179908694
0.0,0.1329653378708488,0.3367687590630659,-0.4533366944982535,-1.317199342282788,0.0,-0.3932814475571003,-2.2091511656002374,-0.4533025977851627,-1.6245365046719364,-1.2803084607950472,-0.2799926059150387,-1.3043256465737227,0.2625957148940271
1.0,0.0651470886655678,0.5641585350737192,-0.4398417517886471,-1.2847459319856929,0.0,-0.2556120962029375,-2.2091511656002374,-0.4397535320456937,-1.539475589652802,-1.25088797691911,-0.1335076153936123,-1.265701849584507,0.3180593829834247
0.0,0.0651470886655678,1.4168701951136686,-1.5329321112668317,-1.2360658165400502,0.0,-1.5513854566585414,-2.2091511656002374,-1.5329783274104445,-2.340087102771836,-1.311602860841426,-1.7629320117884792,-1.307797944198304,1.7754295972050358
0.0,0.0651470886655678,-1.4255020050194962,1.327995743169899,-1.203612406242955,1.0,1.0140831004394673,-2.2091511656002374,1.327845331964049,-0.7549768311458176,-1.003306172480334,1.0046984819541445,-1.0977277890176045,-1.2095989626110213
2.0,-0.0026711605397517,-0.3359259949684497,0.3428649253685722,-1.17115899594586,0.0,0.3831602009010981,-2.2091511656002374,0.3429058393364185,-1.1448012809116748,-1.069118108386251,0.4826191266638451,-1.1099306876206037,-0.4738890486252153
2.0,0.1329653378708488,0.0241078170484178,-0.979639460172936,-1.090025470203122,0.0,-1.316720904972295,-2.108938610485609,-0.9797969584197082,-2.1427820135845983,-1.1453490181998258,-1.4204320067178389,-1.1730426721540237,0.6396615828973559
0.0,0.0651470886655678,-1.0938919150039603,1.193046316073827,-1.008891944460384,0.0,1.0651366201434191,-2.2091511656002374,1.1930009027668678,-0.7234327070670031,-0.7923781683354001,1.0437384062059247,-0.8785128508970529,-1.0806519651854558
1.0,0.1329653378708488,-0.1748582369609037,0.6532486076895381,-0.976438534163289,0.0,0.9224592234002528,-2.2091511656002374,0.6534027608760727,-0.811587912275318,-0.8299314483910546,0.9335045934648484,-0.8568487821568135,-0.6084133468312009
0.0,0.1329653378708488,-1.6339426330292617,0.5992688368511093,-0.9277584187176464,1.0,-0.0637105434859977,-2.2091511656002374,0.598933119400135,-1.4209065580772646,-0.7862692016197596,0.0621177570157904,-0.9082924327839356,-0.93507761698753
0.0,0.1329653378708488,-1.0370444710012972,1.935268165102224,-0.862851598123456,0.0,2.0987141534841136,-2.108938610485609,1.9353721305231009,-0.005453376877631,-0.50656847401961,1.7485451669675705,-0.599097416593604,-1.355017622904824
1.0,0.0651470886655678,-1.3781291350172769,1.8273086234253664,-0.7979447775292657,1.0,1.6990046655452704,-2.309363720714866,1.827253854470317,-0.4079914662788363,-0.4418059311691398,1.4939386766524945,-0.5677228023644786,-1.3863842437199254
0.0,0.1329653378708488,0.7820737370839285,-1.1955585435266507,-0.749264662083623,0.0,-1.2951318181140026,-2.3093637207149227,-1.195619456137678,-2.2342426047721946,-0.9177056818145504,-1.3901407036849585,-0.8930637574387016,1.1227835539740594
0.0,0.2007835870761683,1.7484802851292045,-1.276528199784294,-0.7168112517865278,0.0,-1.000409644392281,-2.2091511656002374,-1.2764477403495544,-1.999659067891277,-0.908411057609159,-0.995520759140234,-0.8276950504530919,1.553547634107075
0.0,0.3364200854867689,-0.5064683269764396,0.2888851545301436,-0.6843578414894327,0.0,0.2060881711883826,-2.108938610485609,0.2888654966812861,-1.1898306644857617,-0.5890957421658687,0.3215273400887298,-0.6360403417632527,-0.4856433614973418
1.0,0.3364200854867689,-0.9991461749995216,0.8421778056240389,-0.6519044311923375,0.0,0.6582913162357875,-2.2091511656002374,0.8421056079223717,-0.9748077116066358,-0.4491516825572719,0.719727528642139,-0.5402792731295241,-0.9006381011772286
0.0,0.3364200854867689,0.1567518530546322,-0.2374176111445387,-0.6032243157466948,0.0,-0.1706829119635297,-2.2091511656002374,-0.237374601737333,-1.487000917169977,-0.6148433503477398,-0.0457354403811012,-0.609793689735992,0.042238475098444
0.0,0.2686018362814493,0.0999044090519689,0.2214104409821075,-0.5707709054495996,0.0,0.4665843766816347,-2.2091511656002942,0.2215451455938461,-1.093256498744807,-0.4898156634558598,0.5561574241819816,-0.4832758955096105,-0.287903195371701
1.0,0.2686018362814493,0.2704467410599588,-0.6692557778519692,-0.5383174951525045,0.0,-0.7455442464089432,-2.2091511656002942,-0.6692881095633113,-1.8421869526678725,-0.6482740148284221,-0.6804044831554269,-0.6363047584734636,0.4266404204407658
0.0,0.2007835870761683,1.312649881108786,-1.0606091164305784,-0.4571839694097666,0.0,-0.8481443058292366,-2.3093637207149227,-1.0605386403069332,-1.961605917147088,-0.6697490941416857,-0.8045285607653662,-0.5814088826554308,1.1486431730494022
1.0,0.1329653378708488,0.5641585350737192,-0.27790243927336,-0.2137833921815529,0.0,-0.0122677974564755,-2.4095762758296084,-0.2777736264326848,-1.5144166488979702,-0.2722539960675618,0.1129451992031476,-0.2072814885447397,0.1881758405227881
1.0,0.1329653378708488,1.2084295671039034,-1.3574978560419375,-0.1651032767359102,0.0,-1.3610667576655875,-2.4095762758296084,-1.3575281133916928,-2.326422196031667,-0.5282309449499177,-1.4832783490570025,-0.4294602485702665,1.4664512183406238
0.0,0.1329653378708488,0.412565351066617,-0.5612962361751118,-0.1164231612902675,0.0,-0.5147200611349898,-2.3093637207149227,-0.5612713991860364,-1.758236294620743,-0.2656203328241977,-0.4137280432629195,-0.2158773915638767,0.3754977350350259
0.0,0.2007835870761683,-0.231705680963567,-0.0889732413388591,-0.0839697509931723,0.0,-0.1686589350705641,-2.3093637207149227,-0.0889950948072572,-1.5471589008838198,-0.1002284916210005,-0.0436671725530265,-0.1136389174646695,-0.1719028275963992
1.0,0.0651470886655678,-1.1791630810079554,1.058096888977755,-0.0515163406960772,1.0,0.8279550715518179,-2.309363720714866,1.057997516934462,-0.9392816467353252,0.2709193450967111,0.8585104659169857,0.1305040382712088,-1.0413038859076502
1.0,0.0651470886655678,2.155886967148292,-1.0336192310113643,0.0296171850466606,0.0,-0.4198656055935431,-2.2091511656002374,-1.033400064823528,-1.6409618948212354,-0.2880698485460911,-0.308898463177694,-0.061407333049167,1.3967021127428945
2.0,0.0651470886655678,1.7484802851292045,-1.4384675122995811,0.0782973004923033,0.0,-1.2632152594172508,-2.2091511656002374,-1.4384353157358558,-2.162037156160771,-0.3798167842509236,-1.3457189749219225,-0.2102848329160118,1.7662204876030576
2.0,0.1329653378708488,-0.5727903449795468,1.8273086234253664,0.1594308262350412,0.0,2.3011377912023008,-2.108938610485609,1.8275732895330477,0.1212203353249399,0.7655207791231313,1.8698896461620589,0.7112027341601395,-1.2220796325009624
