Process temperature,Tool wear,Torque,temperature_differential,power_speed_ratio,Process temperature_kmeans_cluster_interaction,Tool wear_kmeans_cluster_interaction,Process temperature_complete_cluster_interaction,Tool wear_complete_cluster_interaction,Torque_kmeans_cluster_interaction,Tool wear_ward_cluster_interaction,Torque_complete_cluster_interaction,Machine failure
0.5357514,1.2772399,-0.9333334,-0.05882353,-1.2744382670191583,0.0,0.0,1.6072542,3.8317197,-0.0,2.5544798,-2.8000002,0.0
0.46833998,1.5776458,0.06666666,0.0,0.0972089904098652,1.87335992,6.3105832,0.93667996,3.1552916,0.26666664,1.5776458,0.13333332,0.0
-0.54283166,1.3890158,0.46666664,0.5882353,0.6458128637782162,-1.62849498,4.1670474,-1.08566332,2.7780316,1.39999992,4.1670474,0.93333328,0.0
-1.0147117,0.92985654,-0.029629631,0.6470588,-0.0349358552387586,-5.073558500000001,4.6492827,-1.0147117,0.92985654,-0.148148155,0.0,-0.029629631,0.0
-1.823649,1.5277694,0.0,-0.17647056,0.0058045343658707,-5.470947000000001,4.583308199999999,-3.647298,3.0555388,0.0,4.583308199999999,0.0,0.0
0.6031628,1.6967592,0.22962964,-0.52941173,0.3207182696705058,0.6031628,1.6967592,1.2063256,3.3935184,0.22962964,5.0902776,0.45925928,0.0
0.06387132,0.77602214,-1.8074074,-0.52941173,-2.4734737572969463,0.0,0.0,0.1916139599999999,2.32806642,-0.0,1.55204428,-5.4222222,0.0
-0.61024314,1.166172,0.4888889,-0.4705882,0.676265140277136,-1.22048628,2.332344,-1.22048628,2.332344,0.9777778,0.0,0.9777778,0.0
0.46833998,1.2772399,0.47407407,-0.29411763,0.6561020218759078,0.93667996,2.5544798,0.93667996,2.5544798,0.94814814,0.0,0.94814814,0.0
-1.0147117,1.3074399,-0.23703703,0.7058823,-0.3193607602111942,-5.073558500000001,6.537199500000001,-1.0147117,1.3074399,-1.18518515,1.3074399,-0.23703703,0.0
-0.4754202,1.4311991,0.05185185,0.6470588,0.0769997126037292,-2.377101,7.1559955,-0.9508404,2.8623982,0.25925925,1.4311991,0.1037037,0.0
0.3335171,1.4386811,-0.111111104,-0.64705884,-0.1466982666094368,1.3340684,5.7547244,0.0,0.0,-0.444444416,1.4386811,-0.0,0.0
-1.2843575,1.4930806,0.73333335,-0.05882353,1.0118280814294969,-3.8530725,4.4792418000000005,-2.568715,2.9861612,2.20000005,4.4792418000000005,1.4666667,0.0
1.6817459,0.79748124,-0.4740741,-0.52941173,-0.6444625839350993,3.3634918,1.59496248,0.0,0.0,-0.9481482,0.79748124,-0.0,0.0
-1.823649,0.77602214,0.2,0.76470584,0.2800614729336238,-9.118245,3.8801107,-1.823649,0.77602214,1.0,0.0,0.2,0.0
1.075043,1.5546793,-0.08148148,0.9411765,-0.1060099676750243,4.300172,6.2187172,2.150086,3.1093586,-0.32592592,1.5546793,-0.16296296,0.0
-0.61024314,1.0187744,0.4888889,0.0,0.6762060603948217,-3.0512157,5.093872,-0.0,0.0,2.4444445,0.0,0.0,0.0
-0.4754202,1.6282405,-0.3037037,0.058823533,-0.4108110038118427,-1.9016808,6.512962,-0.9508404,3.256481,-1.2148148,1.6282405,-0.6074074,0.0
-0.34059733,1.400698,-0.8666667,-0.29411763,-1.1829643618423464,-0.0,0.0,-1.02179199,4.202094,-0.0,1.400698,-2.6000001,0.0
-0.81247747,1.3811513,0.08148148,0.9411765,0.1176306488510513,-4.06238735,6.9057565,-1.62495494,2.7623026,0.4074074,4.1434539,0.16296296,0.0
-0.138363,1.4424013,-1.4814816,0.82352936,-2.02644139131284,-0.0,0.0,-0.415089,4.3272039,-0.0,2.8848026,-4.444444799999999,0.0
0.06387132,1.0412087,-0.074074075,0.82352936,-0.0958076396984887,0.3193566,5.206043500000001,0.06387132,1.0412087,-0.370370375,0.0,-0.074074075,0.0
1.0076315,0.84583116,-1.4814816,-0.23529412,-2.026360499248395,0.0,0.0,3.0228945,2.53749348,-0.0,1.69166232,-4.444444799999999,0.0
0.26610565,1.6095661,0.22962964,-1.117647,0.3206634112553064,0.26610565,1.6095661,0.5322113,3.2191322,0.22962964,4.8286983,0.45925928,0.0
-0.40800878,0.9900048,-1.3851852,-0.35294116,-1.894231689702383,-0.0,0.0,-1.22402634,2.9700144,-0.0,1.9800096,-4.1555556,0.0
-0.9473003,0.84583116,0.84444445,0.76470584,1.1638935034349356,-4.7365015,4.2291558,-0.9473003,0.84583116,4.22222225,0.0,0.84444445,0.0
-1.0821233,1.2550962,-0.044444446,0.6470588,-0.0552179747931792,-5.4106165,6.275481000000001,-2.1642466,2.5101924,-0.22222223,1.2550962,-0.088888892,0.0
0.5357514,1.0300545,1.0592593,-0.17647056,1.4588170184128904,1.0715028,2.060109,0.0,0.0,2.1185186,0.0,0.0,0.0
-1.0147117,1.2415706,-0.11851852,0.7058823,-0.1567706064458383,-5.073558500000001,6.207853,-2.0294234,2.4831412,-0.5925926,1.2415706,-0.23703704,0.0
-0.67765456,1.2324508,-0.8,0.5882353,-1.0914458234438358,-0.0,0.0,-0.67765456,1.2324508,-0.0,2.4649016,-0.8,0.0
-0.40800878,1.4895446,0.08148148,0.6470588,0.1173983477274179,-1.22402634,4.4686338,-0.81601756,2.9790892,0.2444444399999999,1.4895446,0.16296296,0.0
-0.40800878,0.8919507,0.5555555,-0.29411763,0.7678478767326924,-0.81601756,1.7839014,-0.40800878,0.8919507,1.111111,0.0,0.5555555,0.0
-1.4191804,1.6158297,0.37037033,-0.05882353,0.5136822748107795,-4.2575412,4.8474891,-2.8383608,3.2316594,1.11111099,4.8474891,0.74074066,0.0
0.67057425,1.2415706,0.08148148,0.29411763,0.117314786482645,1.3411485,2.4831412,1.3411485,2.4831412,0.16296296,1.2415706,0.16296296,0.0
0.3335171,0.78322643,-0.2888889,0.11764706,-0.3904983198994662,1.6675855,3.91613215,0.0,0.0,-1.4444445,0.78322643,-0.0,0.0
-0.34059733,0.6931472,-1.2222222,-0.4705882,-1.6707627497838724,-0.0,0.0,-1.02179199,2.0794416,-0.0,1.3862944,-3.6666666,0.0
-1.4191804,1.5513549,0.44444442,0.6470588,0.6155022376103365,-4.2575412,4.6540647,-2.8383608,3.1027098,1.33333326,4.6540647,0.88888884,0.0
-1.0147117,1.5711375,1.0444444,0.82352936,1.4385563177922496,-3.0441351,4.7134125,-2.0294234,3.142275,3.1333332,4.7134125,2.0888888,0.0
1.0076315,1.1951168,-0.8740741,1.0,-1.193108597002131,0.0,0.0,3.0228945,3.5853504000000003,-0.0,1.1951168,-2.6222223,0.0
1.546923,1.2092808,0.39259258,1.0588235,0.5442656376187014,3.093846,2.4185616,0.0,0.0,0.78518516,0.0,0.0,0.0
-0.745066,1.6526091,-0.60740745,0.3529412,-0.8272550751375022,-2.980264,6.6104364,-0.745066,1.6526091,-2.4296298,1.6526091,-0.60740745,0.0
0.73798573,1.5546793,0.35555556,0.9411765,0.4934398135538746,2.21395719,4.6640379,1.47597146,3.1093586,1.06666668,4.6640379,0.71111112,0.0
0.94022006,1.4084109,-0.62222224,0.7058823,-0.8475783005442198,3.76088024,5.6336436,2.82066018,4.2252327,-2.48888896,1.4084109,-1.86666672,0.0
1.1424544,1.1998605,-0.27407408,0.9411765,-0.3701500267232331,5.7122720000000005,5.9993025,0.0,0.0,-1.3703704,1.1998605,-0.0,0.0
-1.0821233,1.1855613,-0.40740743,0.23529412,-0.5529048482604003,-5.4106165,5.9278065,-1.0821233,1.1855613,-2.03703715,1.1855613,-0.40740743,0.0
0.73798573,1.5546793,-1.125926,0.88235295,-1.5386048518817723,0.0,0.0,2.21395719,4.6640379,-0.0,3.1093586,-3.377778,0.0
2.0188031,1.1463994,0.0148148155,-0.17647056,0.0261834765299525,4.0376062,2.2927988,0.0,0.0,0.029629631,1.1463994,0.0,0.0
0.8728086,1.1951168,0.32592595,-0.4705882,0.4528303589641454,1.7456172,2.3902336,1.7456172,2.3902336,0.6518519,0.0,0.6518519,0.0
0.73798573,1.5645868,-0.762963,-0.29411763,-1.040823603053028,2.95194292,6.2583472,2.21395719,4.6937604,-3.051852,1.5645868,-2.288889,0.0
0.6031628,0.83906543,-0.25925925,-0.7058824,-0.3497705160834555,1.2063256,1.67813086,1.8094884,2.51719629,-0.5185185,0.83906543,-0.77777775,0.0
0.94022006,1.0577102,0.2962963,-0.4705882,0.4121669201439678,1.88044012,2.1154204,0.0,0.0,0.5925926,0.0,0.0,0.0
1.6817459,1.3692373,0.5333333,1.117647,0.7372917908029223,5.0452377,4.1077119,3.3634918,2.7384746,1.5999999,0.0,1.0666666,0.0
0.26610565,1.6158297,0.5259259,-0.41176468,0.7273112185017381,0.26610565,1.6158297,0.5322113,3.2316594,0.5259259,4.8474891,1.0518518,0.0
-0.20577444,0.9900048,0.7555555,0.6470588,1.0419175578762283,-1.0288722,4.950024,-0.0,0.0,3.7777775,0.0,0.0,0.0
-0.070951566,1.5243542,-1.2740741,-0.05882353,-1.7418179885738772,-0.0,0.0,-0.2128546979999999,4.5730626,-0.0,3.0487084,-3.8222223,0.0
1.8165689,0.92985654,0.6148148,-0.29411763,0.8490143574654767,3.6331378,1.85971308,0.0,0.0,1.2296296,0.0,0.0,0.0
0.67057425,1.298904,0.3037037,-0.7058824,0.4223586390620959,1.3411485,2.597808,1.3411485,2.597808,0.6074074,3.896712,0.6074074,0.0
-0.4754202,1.0522399,-0.562963,0.3529412,-0.7663847263594424,-2.377101,5.2611995,-0.4754202,1.0522399,-2.814815,0.0,-0.562963,0.0
0.19869421,1.2728503,-0.57037044,-0.8235294,-0.776522006959816,0.79477684,5.0914012,0.0,0.0,-2.28148176,1.2728503,-0.0,0.0
1.075043,1.4966041,0.05185185,0.9411765,0.0769360640315932,4.300172,5.9864164,2.150086,2.9932082,0.2074074,1.4966041,0.1037037,0.0
0.80539715,0.87244505,-0.39259264,-1.0,-0.5325774574918752,1.6107943,1.7448901,2.41619145,2.61733515,-0.78518528,0.87244505,-1.17777792,0.0
0.3335171,1.2684411,-0.022222223,-0.7647059,-0.0244886656438615,1.3340684,5.0737644,0.6670342,2.5368822,-0.088888892,1.2684411,-0.044444446,0.0
-0.070951566,1.0016121,0.23703705,0.82352936,0.3308616003293929,-0.3547578299999999,5.0080605,-0.070951566,1.0016121,1.18518525,0.0,0.23703705,0.0
-0.9473003,1.2902945,-0.25925925,-0.17647056,-0.3498187169169059,-4.7365015,6.4514725,-0.9473003,1.2902945,-1.29629625,0.0,-0.25925925,0.0
-0.745066,0.83906543,-0.096296296,0.5294118,-0.1265063045704318,-3.72533,4.19532715,-0.745066,0.83906543,-0.48148148,0.0,-0.096296296,0.0
1.075043,1.1903504,-0.24444444,-0.23529412,-0.3294347317319844,2.150086,2.3807008,0.0,0.0,-0.48888888,1.1903504,-0.0,0.0
-1.0821233,1.0951865,-0.014814815,0.7058823,-0.0147879696109012,-5.4106165,5.475932500000001,-1.0821233,1.0951865,-0.074074075,0.0,-0.014814815,0.0
-0.0035401233,1.7138875,0.76296294,0.5882353,1.0521159907926458,-0.0106203699,5.1416625,-0.0070802466,3.427775,2.28888882,5.1416625,1.52592588,0.0
0.67057425,1.3968191,0.27407408,-0.41176468,0.3814606618104841,1.3411485,2.7936382,1.3411485,2.7936382,0.54814816,0.0,0.54814816,0.0
-1.0147117,1.3159035,-0.16296297,0.1764706,-0.2178130371945906,-5.073558500000001,6.5795175,-1.0147117,1.3159035,-0.8148148500000001,1.3159035,-0.16296297,0.0
-0.27318588,1.5678675,-0.6666667,0.6470588,-0.9086269294474516,-1.09274352,6.27147,-0.27318588,1.5678675,-2.6666668,1.5678675,-0.6666667,0.0
-0.0035401233,0.885491,-0.19259259,0.9411765,-0.2584250652615809,-0.0177006165,4.427455,-0.0035401233,0.885491,-0.96296295,0.0,-0.19259259,0.0
-0.745066,1.3074399,-0.77777785,0.0,-1.0610497510728911,-0.0,0.0,-2.235198,3.9223197,-0.0,1.3074399,-2.33333355,0.0
0.73798573,1.5612952,0.074074075,0.29411763,0.1073617762852866,2.95194292,6.2451808,1.47597146,3.1225904,0.2962963,1.5612952,0.14814815,0.0
0.94022006,1.400698,-1.2,0.7058823,-1.6401603275118588,0.0,0.0,2.82066018,4.202094,-0.0,2.801396,-3.6,0.0
1.3446887,0.9663778,-1.5703703,-0.17647056,-2.14829800382169,0.0,0.0,4.0340661,2.8991334,-0.0,1.9327556,-4.7111109,0.0
-1.0147117,1.1159874,-0.014814815,0.0,-0.0146058250270275,-5.073558500000001,5.579937,-1.0147117,1.1159874,-0.074074075,0.0,-0.014814815,0.0
-0.54283166,1.5345651,-0.7481482,-0.17647056,-1.0204709931348763,-2.17132664,6.1382604,-1.62849498,4.6036953,-2.9925928,1.5345651,-2.2444446,0.0
0.26610565,1.4122452,-0.6666667,0.9411765,-0.9086966250057926,1.0644226,5.6489808,0.26610565,1.4122452,-2.6666668,1.4122452,-0.6666667,0.0
0.46833998,0.7316709,-1.4222223,-0.4705882,-1.9450294079321269,0.0,0.0,1.40501994,2.1950127,-0.0,1.4633418,-4.266666900000001,0.0
-0.81247747,1.1108277,-0.36296296,0.7058823,-0.4920890687013169,-4.06238735,5.5541385,-0.81247747,1.1108277,-1.8148148,0.0,-0.36296296,0.0
1.1424544,1.0739437,-0.48148152,0.9411765,-0.6546630409052032,5.7122720000000005,5.3697185,0.0,0.0,-2.4074076,0.0,-0.0,0.0
0.26610565,1.2816105,-1.3481482,0.3529412,-1.8434714238169176,0.0,0.0,0.79831695,3.8448315,-0.0,2.563221,-4.0444446,0.0
0.40092853,1.131309,0.42222223,-0.52941173,0.5847601993084178,0.80185706,2.262618,0.0,0.0,0.84444446,0.0,0.0,0.0
0.94022006,0.9236378,0.38518518,-0.35294116,0.5340724381198052,1.88044012,1.8472756,0.0,0.0,0.77037036,0.0,0.0,0.0
-0.138363,1.6465725,-0.3703704,0.88235295,-0.5022028706317779,-0.553452,6.58629,-0.276726,3.293145,-1.4814816,1.6465725,-0.7407408,0.0
2.2210374,1.5277694,0.88888884,-0.17647056,1.2250220452282743,2.2210374,1.5277694,4.4420748,3.0555388,0.88888884,4.583308199999999,1.77777768,0.0
-0.070951566,1.3811513,0.0148148155,0.76470584,0.0260748748530734,-0.3547578299999999,6.9057565,-0.141903132,2.7623026,0.0740740775,1.3811513,0.029629631,0.0
-0.070951566,1.0187744,0.4148148,0.88235295,0.5747848801555621,-0.3547578299999999,5.093872,-0.0,0.0,2.074074,0.0,0.0,0.0
0.13128276,1.1363645,0.5333333,-0.11764705,0.737181565075435,0.26256552,2.272729,0.26256552,2.272729,1.0666666,0.0,1.0666666,0.0
-0.4754202,1.4498003,-1.5851852,0.76470584,-2.168624545508641,-0.0,0.0,-1.4262606,4.3494009,-0.0,2.8996006,-4.7555556,0.0
0.46833998,0.7466743,0.5703704,-0.41176468,0.7881813101210005,0.93667996,1.4933486,0.0,0.0,1.1407408,0.0,0.0,0.0
0.19869421,1.574397,-0.6518519,-0.4705882,-0.888346684048976,0.79477684,6.297588,0.5960826300000001,4.723191,-2.6074076,1.574397,-1.9555557,0.0
1.8165689,1.3652341,-0.31851852,-0.05882353,-0.43112244262124,7.2662756,5.4609364,0.0,0.0,-1.27407408,1.3652341,-0.0,0.0
-1.4191804,1.2232473,0.25925925,0.11764706,0.3613049468702428,-7.095902,6.116236499999999,-2.8383608,2.4464946,1.29629625,0.0,0.5185185,0.0
0.3335171,0.9173802,-0.8,-0.11764705,-1.0915224478691687,0.0,0.0,0.0,0.0,-0.0,0.9173802,-0.0,0.0
1.3446887,1.5937333,-0.096296296,-0.17647056,-0.1263434529942212,5.3787548,6.3749332,2.6893774,3.1874666,-0.385185184,1.5937333,-0.192592592,0.0
0.73798573,1.6127028,0.06666666,0.9411765,0.0973334898273612,2.21395719,4.8381084,1.47597146,3.2254056,0.19999998,1.6127028,0.13333332,0.0
-1.823649,0.83225375,-0.111111104,-0.11764705,-0.1466352010034134,-9.118245,4.16126875,-1.823649,0.83225375,-0.55555552,0.0,-0.111111104,0.0
-1.1495347,0.7466743,-0.25925925,-0.23529412,-0.3497868644796452,-5.7476735,3.7333715,-1.1495347,0.7466743,-1.29629625,0.0,-0.25925925,0.0
2.2210374,1.0130863,0.42962962,-0.41176468,0.5951157562043248,4.4420748,2.0261726,0.0,0.0,0.85925924,0.0,0.0,0.0
2.153626,0.9482839,0.35555556,-0.4705882,0.4934939225912487,4.307252,1.8965678,0.0,0.0,0.71111112,0.0,0.0,0.0
-1.0147117,1.0073657,-0.074074075,0.7058823,-0.0957507037147347,-5.073558500000001,5.0368285,-1.0147117,1.0073657,-0.370370375,0.0,-0.074074075,0.0
2.0188031,0.77602214,0.06666666,-0.41176468,0.0971899812788211,4.0376062,1.55204428,0.0,0.0,0.13333332,0.0,0.0,0.0
-1.6214148,1.3890158,0.31851852,0.5882353,0.4423929918347948,-4.8642444,4.1670474,-3.2428296,2.7780316,0.95555556,4.1670474,0.63703704,0.0
1.7491573,1.5413148,-0.88888896,-0.5882353,-1.2133951765166426,6.9966292,6.1652592,5.2474719,4.6239444,-3.55555584,1.5413148,-2.66666688,0.0
0.46833998,1.340873,-0.1851852,-0.05882353,-0.248287967010632,1.87335992,5.363492,0.93667996,2.681746,-0.7407408,1.340873,-0.3703704,0.0
-0.54283166,0.9110832,-0.2074074,-0.11764705,-0.2786091178581174,-2.7141583,4.555416,-0.54283166,0.9110832,-1.037037,0.0,-0.2074074,0.0
-0.0035401233,1.6220543,0.7777778,-0.88235295,1.0725541782294807,-0.0035401233,1.6220543,-0.0070802466,3.2441086,0.7777778,4.8661629,1.5555556,0.0
0.40092853,0.8525513,-0.096296296,-0.64705884,-0.1264029442752373,0.80185706,1.7051026,0.0,0.0,-0.192592592,0.8525513,-0.0,0.0
-0.67765456,0.97826105,0.05925926,0.76470584,0.0871289759036711,-3.3882728,4.89130525,-0.67765456,0.97826105,0.2962963,0.0,0.05925926,0.0
0.94022006,1.4160647,-0.8370371,0.7058823,-1.142504319514651,3.76088024,5.6642588,2.82066018,4.2481941,-3.3481484,1.4160647,-2.5111113,0.0
-1.0147117,1.6189468,-0.57037044,0.9411765,-0.7765613069288563,-4.0588468,6.4757872,-1.0147117,1.6189468,-2.28148176,1.6189468,-0.57037044,0.0
-1.0147117,1.5905365,0.47407407,0.88235295,0.655824248221562,-3.0441351,4.7716095,-2.0294234,3.181073,1.4222222100000002,4.7716095,0.94814814,0.0
0.46833998,0.8184895,-0.58518517,-0.29411763,-0.796934143472441,0.0,0.0,0.0,0.0,-0.0,0.8184895,-0.0,0.0
-0.54283166,1.1211208,-0.42222226,-0.17647056,-0.5733216272369257,-2.7141583,5.605604,-0.54283166,1.1211208,-2.1111113,0.0,-0.42222226,0.0
0.13128276,1.6495953,-0.9851852,0.9411765,-1.3455025321201106,0.52513104,6.5983812,0.0,0.0,-3.9407408,1.6495953,-0.0,0.0
-1.2169461,0.9958253,0.37777776,-0.41176468,0.5239171108114744,-6.084730499999999,4.9791265000000005,-1.2169461,0.9958253,1.8888888,0.0,0.37777776,0.0
-1.0147117,1.4498003,-0.6296297,0.23529412,-0.8578129837736022,-4.0588468,5.7992012,-1.0147117,1.4498003,-2.5185188,1.4498003,-0.6296297,0.0
-0.34059733,0.97233707,-0.73333335,0.6470588,-1.0000248968560157,-1.70298665,4.86168535,-0.34059733,0.97233707,-3.66666675,1.94467414,-0.73333335,0.0
-0.4754202,1.4534794,-0.23703703,1.0588235,-0.319324765448796,-2.377101,7.267397,-0.9508404,2.9069588,-1.18518515,1.4534794,-0.47407406,0.0
-1.8910605,0.82539535,-0.6888889,0.76470584,-0.9391741604387366,-9.4553025,4.12697675,-1.8910605,0.82539535,-3.4444445000000004,0.0,-0.6888889,0.0
-0.61024314,1.1463994,-0.22222221,-0.17647056,-0.2989980040211958,-3.0512157,5.731997,-0.61024314,1.1463994,-1.11111105,0.0,-0.22222221,0.0
-1.351769,1.5209272,-0.6740741,0.058823533,-0.9187542901738276,-5.407076,6.0837088,-1.351769,1.5209272,-2.6962964,1.5209272,-0.6740741,0.0
-0.54283166,1.6586096,-1.8296298,0.058823533,-2.503967756965843,-0.0,0.0,-1.62849498,4.9758288,-0.0,3.3172192,-5.4888894,0.0
-1.0821233,1.682258,-0.31851852,0.7058823,-0.4310256131913501,-3.2463698999999995,5.046774,-1.0821233,1.682258,-0.95555556,5.046774,-0.31851852,0.0
1.6143345,1.4498003,-0.6592593,-0.64705884,-0.8984225324542624,6.457338,5.7992012,4.8430035,4.3494009,-2.6370372,1.4498003,-1.9777779,0.0
0.40092853,0.92985654,-0.111111104,-0.7058824,-0.1465997779229464,0.80185706,1.85971308,0.0,0.0,-0.222222208,0.92985654,-0.0,0.0
1.9513917,0.9236378,0.06666666,-0.35294116,0.0972572373948485,3.9027834,1.8472756,0.0,0.0,0.13333332,0.0,0.0,0.0
0.80539715,1.2045817,1.0592593,0.3529412,1.4588116229756394,1.6107943,2.4091634,1.6107943,2.4091634,2.1185186,0.0,2.1185186,0.0
0.3335171,1.1951168,0.31851852,-0.17647056,0.4424908014821412,0.6670342,2.3902336,0.6670342,2.3902336,0.63703704,0.0,0.63703704,0.0
1.3446887,1.0016121,-0.81481487,-0.17647056,-1.1119122111801745,0.0,0.0,4.0340661,3.0048363,-0.0,1.0016121,-2.44444461,0.0
-1.1495347,0.83225375,-1.0148149,-0.41176468,-1.3862063177377286,-0.0,0.0,-3.4486041,2.49676125,-0.0,1.6645075,-3.0444447,0.0
1.6143345,0.7903792,-1.1333334,-0.05882353,-1.5486734666632758,0.0,0.0,4.8430035,2.3711376,-0.0,1.5807584,-3.4000002,0.0
-0.67765456,1.4644363,0.5703704,-0.05882353,0.788300378356043,-2.03296368,4.3933089,-1.35530912,2.9288726,1.7111112000000002,4.3933089,1.1407408,0.0
1.8165689,1.3242961,0.27407408,1.1764705,0.3816069164730435,3.6331378,2.6485922,3.6331378,2.6485922,0.54814816,0.0,0.54814816,0.0
0.40092853,1.6556139,0.56296295,-0.7058824,0.7777976888610527,0.40092853,1.6556139,0.80185706,3.3112278,0.56296295,4.9668417,1.1259259,0.0
-0.40800878,0.885491,-0.562963,-0.11764705,-0.7664136386640671,-2.0400439,4.427455,-0.40800878,0.885491,-2.814815,0.0,-0.562963,0.0
-1.6214148,1.0846215,-1.3481482,0.058823533,-1.843495154674016,-0.0,0.0,-4.8642444,3.2538645,-0.0,2.169243,-4.0444446,0.0
-1.2169461,1.3771957,-0.9851852,0.6470588,-1.345553867392296,-0.0,0.0,-1.2169461,1.3771957,-0.0,2.7543914,-0.9851852,0.0
0.67057425,1.6880836,-0.05925926,0.0,-0.0754470918863064,2.682297,6.7523344,1.3411485,3.3761672,-0.23703704,1.6880836,-0.11851852,0.0
0.6031628,1.6435404,-0.62222224,-0.41176468,-0.847716106798758,2.4126512,6.5741616,1.8094884,4.9306212,-2.48888896,1.6435404,-1.86666672,0.0
-0.40800878,1.6763982,0.7407408,-0.52941173,1.021625615396137,-0.40800878,1.6763982,-0.81601756,3.3527964,0.7407408,5.0291946,1.4814816,0.0
-1.5540034,1.3732244,-0.029629631,0.5882353,-0.0347868122825719,-7.770017,6.866122,-1.5540034,1.3732244,-0.148148155,1.3732244,-0.029629631,0.0
1.8165689,1.5678675,-0.8,-0.52941173,-1.0915623784756034,7.2662756,6.27147,5.4497067,4.7036025,-3.2,1.5678675,-2.4000000000000004,0.0
-1.4191804,1.6127028,-0.022222223,0.5882353,-0.0248629724546799,-4.2575412,4.8381084,-1.4191804,1.6127028,-0.066666669,4.8381084,-0.022222223,0.0
0.94022006,1.2684411,-0.42962962,0.76470584,-0.5835597127654121,3.76088024,5.0737644,0.0,0.0,-1.71851848,1.2684411,-0.0,0.0
-1.0147117,1.0187744,0.4,0.76470584,0.5543507926812812,-5.073558500000001,5.093872,-1.0147117,1.0187744,2.0,0.0,0.4,0.0
0.94022006,0.8525513,-0.044444446,-0.41176468,-0.0552270517015774,1.88044012,1.7051026,0.0,0.0,-0.088888892,0.8525513,-0.0,0.0
0.3335171,1.6343884,-0.14074074,0.11764706,-0.1872029307982428,1.3340684,6.5375536,0.6670342,3.2687768,-0.56296296,1.6343884,-0.28148148,0.0
-0.27318588,1.1759137,-0.9481482,0.6470588,-1.2947517697797153,-0.0,0.0,-0.81955764,3.5277411,-0.0,0.0,-2.8444446,0.0
0.40092853,0.6931472,-0.42962962,-1.117647,-0.5835453799020855,0.80185706,1.3862944,0.0,0.0,-0.85925924,0.6931472,-0.0,0.0
0.26610565,1.1855613,-1.0888889,1.0,-1.4877786332160925,0.0,0.0,0.79831695,3.5566839000000003,-0.0,0.0,-3.2666667,0.0
-0.20577444,0.7466743,-1.3333334,0.76470584,-1.823116700532776,-0.0,0.0,-0.61732332,2.2400229,-0.0,1.4933486,-4.0000002,0.0
-0.81247747,1.6734552,-0.4740741,0.5882353,-0.644458615190555,-3.24990988,6.6938208,-0.81247747,1.6734552,-1.8962964,1.6734552,-0.4740741,0.0
-1.0821233,1.5513549,-0.57037044,1.0,-0.7766447499953405,-4.3284932,6.2054196,-1.0821233,1.5513549,-2.28148176,1.5513549,-0.57037044,0.0
-1.4865919,1.6374484,0.26666668,-0.05882353,0.3713725087411706,-4.4597757,4.9123452,-2.9731838,3.2748968,0.80000004,4.9123452,0.53333336,0.0
-0.27318588,1.2640126,0.7481482,0.0,1.031741706569548,-0.81955764,3.7920378,-0.54637176,2.5280252,2.2444446,0.0,1.4962964,0.0
1.2098658,1.0016121,0.80740744,1.0588235,1.1131690576940183,2.4197316,2.0032242,0.0,0.0,1.61481488,0.0,0.0,0.0
1.075043,1.6343884,-0.6740741,0.9411765,-0.918859421731292,4.300172,6.5375536,0.0,0.0,-2.6962964,1.6343884,-0.0,0.0
0.73798573,1.0522399,-0.35555556,0.0,-0.4819249885146308,3.68992865,5.2611995,0.0,0.0,-1.7777778,1.0522399,-0.0,0.0
-0.61024314,1.0631506,-1.9185185,-0.05882353,-2.6259069010494245,-0.0,0.0,-1.83072942,3.1894518,-0.0,2.1263012,-5.7555555,0.0
0.13128276,1.1211208,-0.15555555,0.82352936,-0.207418141757923,0.6564137999999999,5.605604,0.13128276,1.1211208,-0.7777777499999999,0.0,-0.15555555,0.0
0.73798573,1.5612952,-0.14814815,0.88235295,-0.1974745602115388,2.95194292,6.2451808,1.47597146,3.1225904,-0.5925926,1.5612952,-0.2962963,0.0
-1.351769,1.2946086,0.5037037,0.76470584,0.6966273114876018,-4.055307,3.8838258,-2.703538,2.5892172,1.5111111,3.8838258,1.0074074,0.0
-0.4754202,1.6586096,-0.8814815,-0.52941173,-1.203256145344048,-1.9016808,6.6344384,-0.4754202,1.6586096,-3.525926,1.6586096,-0.8814815,0.0
1.3446887,1.4045619,0.05925926,0.9411765,0.0870391545556674,5.3787548,5.6182476,0.0,0.0,0.23703704,0.0,0.0,0.0
0.5357514,0.9110832,-0.12592593,0.058823533,-0.167024551117475,1.0715028,1.8221664,0.0,0.0,-0.25185186,0.9110832,-0.0,0.0
0.3335171,1.5379456,0.73333335,-0.5882353,1.011483520501882,0.3335171,1.5379456,0.6670342,3.0758912,0.73333335,4.6138368,1.4666667,0.0
0.06387132,1.6435404,-0.8962964,0.1764706,-1.223586540840962,0.25548528,6.5741616,0.0,0.0,-3.5851856,1.6435404,-0.0,0.0
0.40092853,0.83225375,0.5037037,0.23529412,0.6966579095469118,0.80185706,1.6645075,0.0,0.0,1.0074074,0.0,0.0,0.0
-0.61024314,1.6374484,-0.37777779,0.1764706,-0.5123670174242413,-2.44097256,6.5497936,-0.61024314,1.6374484,-1.51111116,1.6374484,-0.37777779,0.0
-0.34059733,1.4122452,-0.25185186,0.82352936,-0.3396763353280393,-1.70298665,7.061226,-0.34059733,1.4122452,-1.2592593,1.4122452,-0.25185186,0.0
